Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Schedule,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date,Event_Date
20001213X34351,Accident,ANC86FA118A,1986-08-01,"ANCHORAGE, AK",United States,,,MRI,MERRILL,Non-Fatal,Minor,,N2913C,Cessna,180,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,3.0,VMC,Taxi,Probable Cause,,1986-08-01
20001213X34505,Accident,LAX86FA320B,1986-08-08,"VAN NUYS, CA",United States,,,,,Non-Fatal,Minor,,N443E,Champion,7KCAB,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,4.0,VMC,Cruise,Probable Cause,19-08-1988,1986-08-08
20001213X34352,Accident,ANC86FA126A,1986-08-15,"ANCHORAGE, AK",United States,,,ANC,ANCHORAGE INTL,Non-Fatal,Minor,,N1802R,Cessna,185,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,7.0,VMC,Taxi,Probable Cause,25-04-1988,1986-08-15
20001213X34843,Accident,MKC86LA186,1986-09-05,"FESTUS, MO",United States,,,FES,FESTUS MUNI,Non-Fatal,Minor,,N89208,Cessna,140,No,1.0,Reciprocating,,,Instructional,,0.0,1.0,0.0,0.0,VMC,Landing,Probable Cause,,1986-09-05
20001213X34729,Accident,BFO86LA046,1986-09-14,"ROANOKE, VA",United States,,,ROA,ROANOKE REGAL,Non-Fatal,Minor,,N7423H,Balloon Works,FF-7,No,1.0,Unknown,,,Unknown,,0.0,1.0,0.0,1.0,VMC,Landing,Probable Cause,,1986-09-14
20001213X35077,Accident,SEA87LA012,1986-10-12,"BOULDER CITY, NV",United States,,,BLD,BOULDER CITY MUNICIPAL,Non-Fatal,Minor,,N2NV,Let,L-13,No,0.0,Unknown,,,Unknown,,0.0,1.0,0.0,1.0,VMC,Approach,Probable Cause,,1986-10-12
20001213X35141,Accident,CHI87LA033,1986-11-15,"SANDWICH, IL",United States,,,C48,WOODLAKE LANDING,Non-Fatal,Minor,,N3289U,Cessna,182F,No,1.0,Reciprocating,,,Personal,,0.0,1.0,0.0,0.0,VMC,Standing,Probable Cause,,1986-11-15
20001213X35186,Accident,LAX87FA057B,1986-11-28,"SANTA PAULA, CA",United States,,,SZP,SANTA PAULA,Non-Fatal,Minor,,N1510V,De Havilland,GIPSY MOTH DH.60G,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,4.0,VMC,Approach,Probable Cause,25-04-1988,1986-11-28
20001213X35287,Accident,ANC87FA021,1986-12-15,"ANCHORAGE, AK",United States,,,ANC,ANCHORAGE INTL,Non-Fatal,Minor,,N7635U,Boeing,727-222,No,3.0,Turbo Fan,,SCHD,Unknown,,0.0,2.0,7.0,93.0,VMC,Descent,Probable Cause,30-08-1994,1986-12-15
20001213X35305,Accident,ATL87LA046,1986-12-22,"DUBLIN, VA",United States,,,,,Non-Fatal,Minor,,N369AU,Boeing,737-300,No,2.0,Turbo Fan,,SCHD,Unknown,,0.0,1.0,4.0,131.0,VMC,Descent,Probable Cause,,1986-12-22
20001213X35384,Accident,LAX87LA070,1986-12-27,"PEORIA, AZ",United States,,,,,Non-Fatal,Minor,,N5561P,Raven,S55A/AX7,No,1.0,Unknown,,,Personal,,0.0,1.0,2.0,0.0,VMC,Cruise,Probable Cause,,1986-12-27
20001213X35420,Accident,NYC87DNE01,1986-12-29,"STRATFORD, CT",United States,,,BDR,SIKORSKY MEMORIAL AIRPORT,Non-Fatal,Minor,,N1901G,Kosch,WHITEHEAD #21,Yes,2.0,Reciprocating,,,Personal,,0.0,1.0,0.0,1.0,VMC,Maneuvering,Probable Cause,,1986-12-29
20001213X35405,Accident,MIA87LA063,1986-12-30,"WEST PALM BCH, FL",United States,,,PBI,WEST PALM BEACH INTERNATI,Non-Fatal,Minor,,N510,Fokker,F28 MK4000,No,2.0,Turbo Jet,,SCHD,Unknown,,0.0,1.0,0.0,78.0,VMC,Standing,Probable Cause,19-10-1988,1986-12-30
20001213X30140,Accident,NYC87FA061A,1987-01-20,"WESTERLY, RI",United States,,,,,Non-Fatal,Minor,,N3293W,Piper,PA-32-260,No,1.0,Reciprocating,,SCHD,Unknown,,0.0,0.0,0.0,7.0,VMC,Climb,Probable Cause,19-05-1989,1987-01-20
20001213X30047,Accident,CHI87DER02,1987-01-31,"LAKEVILLE, MN",United States,,,Y12,AIRLAKE,Non-Fatal,Minor,,N714QW,Cessna,150M,No,1.0,Reciprocating,,,Instructional,,0.0,1.0,0.0,1.0,VMC,Standing,Probable Cause,19-08-1988,1987-01-31
20001213X30306,Accident,NYC87FA098A,1987-02-26,"MONTGOMERY, NY",United States,,,,,Non-Fatal,Minor,,N36139,Cessna,402,No,2.0,Reciprocating,,,Instructional,,0.0,0.0,0.0,5.0,VMC,Descent,Probable Cause,16-05-1989,1987-02-26
20001213X30423,Accident,DEN87LA067A,1987-03-18,"MISSOULA, MT",United States,,,MSO,MISSOULA,Non-Fatal,Minor,,N3529W,Piper,PA-31-350,No,2.0,Reciprocating,,NSCH,Unknown,"Bighorn Airways, Inc.",0.0,0.0,0.0,10.0,VMC,Taxi,Probable Cause,02-05-1988,1987-03-18
20001213X30485,Accident,LAX87LA160,1987-03-19,"PHOENIX, AZ",United States,,,,,Non-Fatal,Minor,,N3750D,Balloon Works,BARNES FF-8-24,No,1.0,Unknown,,,Business,,0.0,1.0,0.0,5.0,VMC,Cruise,Probable Cause,21-03-1988,1987-03-19
20001213X30382,Accident,BFO87DID02,1987-03-22,"MONTVALE, VA",United States,,,,,Non-Fatal,Minor,,N60765,Eagle Balloons,C-7,No,0.0,Unknown,,,Personal,,0.0,1.0,0.0,2.0,VMC,Landing,Probable Cause,10-03-1988,1987-03-22
20001213X30387,Accident,BFO87LA028B,1987-03-29,"DOVER, DE",United States,,,,,Non-Fatal,Minor,,N1374J,Rockwell,112A,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,4.0,VMC,Cruise,Probable Cause,19-05-1989,1987-03-29
20001213X30712,Accident,LAX87LA171A,1987-04-04,"FULLERTON, CA",United States,,,FUL,FULLERTON,Non-Fatal,Minor,,N5690N,Mooney,M20J,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,4.0,VMC,Standing,Probable Cause,30-03-1988,1987-04-04
20001213X30723,Accident,LAX87LA185A,1987-04-20,"TUCSON, AZ",United States,,,TUS,TUCSON,Non-Fatal,Minor,,N6509P,Cessna,P210N II,No,1.0,Reciprocating,,,Personal,,0.0,0.0,1.0,2.0,VMC,Standing,Probable Cause,14-02-1989,1987-04-20
20001213X30569,Accident,ATL87DKG01,1987-04-22,"ATMORE, AL",United States,,,,PARKERS FLYING SERVICE,Non-Fatal,Minor,,N4346S,Air Tractor,AT301,No,1.0,Reciprocating,,UNK,Aerial Application,,0.0,1.0,0.0,1.0,VMC,Landing,Probable Cause,24-04-1989,1987-04-22
20001213X30979,Accident,MIA87FA153A,1987-05-02,"LANTANA, FL",United States,,,LNA,PALM BEACH COUNTY PARK,Non-Fatal,Minor,,N152LG,Cessna,152,No,1.0,Reciprocating,,,Instructional,,0.0,0.0,0.0,3.0,VMC,Approach,Probable Cause,09-05-1988,1987-05-02
20001213X30976,Accident,LAX87LA224B,1987-05-30,"FREMONT, CA",United States,,,8Q7,FREMONT,Non-Fatal,Minor,,N242DB,Schweizer,SGS 2-32,No,1.0,Unknown,,,Unknown,,0.0,0.0,0.0,4.0,VMC,Approach,Probable Cause,25-04-1988,1987-05-30
20001213X31392,Accident,ATL87LA200,1987-07-03,"GREENVILLE, SC",United States,,,7A1,DONALDSON CENTER,Non-Fatal,Minor,,N7420U,Balloon Works,FIREFLY 8B,No,1.0,Unknown,,,Personal,,0.0,1.0,0.0,3.0,UNK,Approach,Probable Cause,08-11-1988,1987-07-03
20001213X31504,Accident,FTW87DRG03,1987-07-07,"BURNET, TX",United States,,,T27,KATE CRADDOCK FLD.,Non-Fatal,Minor,,N3790A,Wayne Hooks,CASSUTT III-M,Yes,1.0,Reciprocating,,,Personal,,0.0,1.0,0.0,0.0,VMC,Takeoff,Probable Cause,02-05-1988,1987-07-07
20001213X31832,Accident,LAX87FA296A,1987-08-07,"PALO ALTO, CA",United States,,,PAO,PALO ALTO MUNI,Non-Fatal,Minor,,N152SC,Cessna,152,No,1.0,Reciprocating,,,Instructional,,0.0,0.0,0.0,5.0,VMC,Takeoff,Probable Cause,01-09-1989,1987-08-07
20001213X32212,Accident,SEA87LA183,1987-09-07,"STAR, ID",United States,,,86U,JUMP WEST,Non-Fatal,Minor,,N4944D,Cessna,182A,No,1.0,Reciprocating,,,Personal,,0.0,1.0,0.0,4.0,VMC,Takeoff,Probable Cause,07-10-1988,1987-09-07
20001213X32019,Accident,BFO87LA063,1987-09-07,"RICHMOND, VA",United States,,,RIC,,Non-Fatal,Minor,,N37526,Balloon Works,FIREFLY 7,No,1.0,Unknown,,,Unknown,,0.0,1.0,0.0,2.0,VMC,Landing,Probable Cause,11-01-1989,1987-09-07
20001213X32004,Accident,ATL87LA254B,1987-09-10,"COLUMBUS, OH",United States,,,CMH,COLUMBUS,Non-Fatal,Minor,,N3643D,Piper,PA-60-600,No,2.0,Reciprocating,,NSCH,Unknown,"New Creations,inc.",0.0,0.0,0.0,2.0,VMC,Taxi,Probable Cause,14-02-1989,1987-09-10
20001213X31996,Accident,ATL87FA255,1987-09-11,"ATLANTA, GA",United States,,,,,Non-Fatal,Minor,,N4630N,Cessna,402C,No,2.0,Reciprocating,,NSCH,Unknown,"Bankair,inc.",0.0,1.0,0.0,0.0,VMC,Climb,Probable Cause,11-01-1989,1987-09-11
20001213X32186,Accident,NYC87FA264,1987-09-28,"BERMUDA, Bermuda",Bermuda,,,,,Non-Fatal,Minor,,N317EA,Lockheed,L-1011,No,3.0,Turbo Fan,,SCHD,Unknown,Eastern Airlines,0.0,1.0,39.0,99.0,VMC,Cruise,Probable Cause,15-11-1989,1987-09-28
20001213X32275,Accident,BFO88LA006A,1987-10-25,"FRONT ROYAL, VA",United States,,,FRR,FRONT ROYAL-WARREN CNTY,Non-Fatal,Minor,,N756KP,Cessna,U-206,No,1.0,Reciprocating,,,Personal,,0.0,0.0,1.0,1.0,VMC,Approach,Probable Cause,24-02-1989,1987-10-25
20001213X32495,Accident,CHI88LA021B,1987-11-07,"DETROIT, MI",United States,,,DET,DETROIT CITY,Non-Fatal,Minor,,N6341T,North American,P-51D,No,1.0,Reciprocating,,,Business,,0.0,0.0,0.0,5.0,VMC,Taxi,Probable Cause,24-02-1989,1987-11-07
20001213X32573,Accident,MIA88FA032,1987-11-11,ATLANTIC OCEAN,ATLANTIC OCEAN,,,,,Non-Fatal,Minor,,N813PA,Airbus Industrie,A310,No,2.0,Turbo Fan,,SCHD,Unknown,Pan American World Airways (dba: Pan Am),0.0,3.0,32.0,105.0,VMC,Cruise,Probable Cause,31-03-1989,1987-11-11
20001213X32642,Accident,SEA88LA027B,1987-11-27,"TACOMA, WA",United States,,,TIW,TACOMA NARROWS,Non-Fatal,Minor,,N526DP,Pitts,S-2A,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,4.0,VMC,Taxi,Probable Cause,27-12-1988,1987-11-27
20001213X32688,Accident,DEN88LA034,1987-12-06,"GREAT FALLS, MT",United States,,,,,Non-Fatal,Minor,,N8035G,Cessna,177RG,No,1.0,Reciprocating,,,Business,,0.0,1.0,0.0,0.0,VMC,Standing,Probable Cause,27-12-1988,1987-12-06
20001213X32759,Accident,MKC88FA028B,1987-12-15,"KANSAS CITY, MO",United States,,,MCI,KANSAS CITY INTERNATIONAL,Non-Fatal,Minor,,N8866E,Boeing,727-225A,No,3.0,Turbo Fan,,SCHD,Unknown,,0.0,0.0,0.0,90.0,VMC,Takeoff,Probable Cause,08-08-1989,1987-12-15
20001213X32721,Accident,LAX88LA074B,1987-12-21,"LOS ANGELES, CA",United States,,,LAX,LOS ANGELES,Non-Fatal,Minor,,N911E,Beech,E18S,No,2.0,Reciprocating,,NSCH,Unknown,,0.0,0.0,0.0,2.0,VMC,Taxi,Probable Cause,27-12-1988,1987-12-21
20001213X32720,Accident,LAX88LA073A,1987-12-21,"BURBANK, CA",United States,,,BUR,BURBANK,Non-Fatal,Minor,,N4026A,Cessna,195A,No,1.0,Reciprocating,,,Business,,0.0,0.0,0.0,3.0,VMC,Taxi,Probable Cause,11-01-1989,1987-12-21
20001213X32749,Accident,MIA88LA075B,1987-12-26,SAN JUAN,Puerto Rico,,,SJU,LUIS MUNIZ MARIN INT'L,Non-Fatal,Minor,,N893AA,Boeing,727-223,No,3.0,Turbo Fan,,SCHD,Unknown,"American Airlines, Inc.",0.0,0.0,0.0,200.0,VMC,Standing,Probable Cause,24-02-1989,1987-12-26
20001213X24974,Accident,NYC88LA065,1988-01-14,"HOLMDEL, NJ",United States,,,,,Non-Fatal,Minor,,N3NJ,Bell,206,No,1.0,Turbo Shaft,,,Aerial Observation,,0.0,1.0,0.0,1.0,VMC,Standing,Probable Cause,11-09-1989,1988-01-14
20001213X25124,Accident,MIA88LA117B,1988-02-27,"LANTANA, FL",United States,,,LNA,PALM BEACH COUNTY PARK,Non-Fatal,Minor,,N69133,Cessna,152,No,1.0,Reciprocating,,,Instructional,,0.0,0.0,1.0,2.0,VMC,Approach,Probable Cause,28-02-1989,1988-02-27
20001213X25259,Accident,FTW88LA079A,1988-03-12,"LA PORTE, TX",United States,,,T41,LA PORTE MUNI,Non-Fatal,Minor,,N31441,Aerotek,PITTS S-2A,No,1.0,Reciprocating,,,Instructional,,0.0,0.0,1.0,3.0,VMC,Taxi,Probable Cause,03-12-1989,1988-03-12
20001213X25475,Accident,FTW88LA088B,1988-04-03,"BONHAM, TX",United States,,,FOO,JONES FIELD,Non-Fatal,Minor,,N7350R,Cessna,R182,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,5.0,VMC,Standing,Probable Cause,30-03-1989,1988-04-03
20001213X25496,Accident,LAX88LA156,1988-04-10,"SAINT HELENA, CA",United States,,,203,,Non-Fatal,Minor,,N1NZ,Eiriavion Oy,PIK 20D,No,1.0,Unknown,,,Personal,,0.0,1.0,0.0,0.0,VMC,Landing,Probable Cause,02-10-1989,1988-04-10
20001213X25525,Accident,MIA88LA154,1988-04-18,"ORLANDO, FL",United States,,,,,Non-Fatal,Minor,,N6583C,Aerostar,S-60A,No,1.0,Unknown,,,Unknown,,0.0,1.0,1.0,1.0,VMC,Landing,Probable Cause,13-03-1989,1988-04-18
20001213X25967,Accident,LAX88DUG04,1988-06-10,"UPLAND, CA",United States,,,,,Non-Fatal,Minor,,N1AZ,Bushby,MUSTANG II,Yes,1.0,Reciprocating,,,Personal,,0.0,1.0,1.0,0.0,VMC,Maneuvering,Probable Cause,07-11-1989,1988-06-10
20001213X26331,Accident,MKC88LA123B,1988-07-10,"ST. CHARLES, MO",United States,,,3S7,SMART FIELD,Non-Fatal,Minor,,N2582B,Stinson,L5,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,4.0,VMC,Taxi,Probable Cause,08-08-1989,1988-07-10
20001213X26135,Accident,BFO88LA066,1988-07-10,"PURCELLVILLE, VA",United States,,,,,Non-Fatal,Minor,,N7108,Balloon Works,AX-8,No,0.0,Unknown,,,Unknown,,0.0,1.0,1.0,4.0,VMC,Landing,Probable Cause,25-06-1990,1988-07-10
20001213X26392,Accident,SEA88LA128B,1988-07-12,"MINDEN, NV",United States,,,,,Non-Fatal,Minor,,N130JB,Schempp-Hirth,DISCUS A,No,1.0,Unknown,,,Personal,,0.0,0.0,0.0,2.0,VMC,Maneuvering,Probable Cause,08-08-1989,1988-07-12
20001213X26230,Accident,FTW88DRD13,1988-07-14,"KINDER, LA",United States,,,NONE,MANUEL BROTHERS AIRSTRIP,Non-Fatal,Minor,,N8512H,Grumman,G-164A,No,1.0,Reciprocating,,UNK,Aerial Application,,0.0,1.0,0.0,1.0,VMC,Maneuvering,Probable Cause,11-09-1989,1988-07-14
20001213X26374,Accident,NYC88LA188,1988-07-16,"WELLSVILLE, NY",United States,,,,,Non-Fatal,Minor,,CGDGK,Fantasy Sky Promotions,AX-7,No,0.0,Unknown,,,Unknown,,0.0,2.0,0.0,1.0,VMC,Cruise,Probable Cause,18-06-1990,1988-07-16
20001213X26242,Accident,FTW88LA133A,1988-07-17,"RUSTON, LA",United States,,,RSN,MUNICIPAL,Non-Fatal,Minor,,N295C,Cessna,310B,No,2.0,Reciprocating,,,Personal,,0.0,0.0,0.0,3.0,VMC,Landing,Probable Cause,10-07-1989,1988-07-17
20001213X26284,Accident,LAX88LA265B,1988-07-19,"DIXON, CA",United States,,,,,Non-Fatal,Minor,,N6239H,Cessna,152,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,3.0,VMC,Cruise,Probable Cause,03-07-1989,1988-07-19
20001213X26890,Accident,MKC88LA167,1988-09-01,"EMPORIA, KS",United States,,,EMP,EMPORIA,Non-Fatal,Minor,,N257AM,Swearingen,SA-226,No,2.0,Turbo Prop,,SCHD,Unknown,Air Midwest,0.0,1.0,0.0,3.0,VMC,Cruise,Probable Cause,19-09-1989,1988-09-01
20001213X26861,Accident,LAX88LA315A,1988-09-10,"CORONA, CA",United States,,,L66,CORONA,Non-Fatal,Minor,,N45BH,Billings/Humbyrd,THORP T-18,Yes,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,03-12-1989,1988-09-10
20001213X27301,Accident,MIA89LA025B,1988-11-10,"TUPELO, MS",United States,,,TUP,C.D. LEMONS MUNI,Non-Fatal,Minor,,N6844S,Cessna,425,No,2.0,Turbo Prop,,,Personal,,0.0,0.0,0.0,3.0,VMC,Taxi,Probable Cause,24-11-1989,1988-11-10
20001213X27213,Accident,BFO89LA008A,1988-11-12,"TOPPING, VA",United States,,,W75,HUMMEL AIRPORT,Non-Fatal,Minor,,N73114,Cessna,207,No,1.0,Reciprocating,,NSCH,Unknown,,0.0,0.0,0.0,4.0,VMC,Takeoff,Probable Cause,25-09-1989,1988-11-12
20001213X27629,Accident,MIA89LA070B,1989-01-19,"JACKSONVILLE, FL",United States,,,23J,HERLONG,Non-Fatal,Minor,,N32816,Piper,PA-28-151,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,3.0,VMC,Standing,Probable Cause,25-03-1991,1989-01-19
20001213X27659,Accident,NYC89LA076A,1989-01-29,"SENECA FALLS, NY",United States,,,OG7,SENECA FALLS,Non-Fatal,Minor,,N17109,Cessna,150L,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,29-03-1991,1989-01-29
20001213X27796,Accident,NYC89LA079,1989-02-04,"HAMMONTON, NJ",United States,,,N81,,Non-Fatal,Minor,,N6299K,Cessna,150,No,1.0,Reciprocating,,,Instructional,,0.0,1.0,0.0,1.0,VMC,Takeoff,Probable Cause,11-07-1990,1989-02-04
20001213X27745,Accident,LAX89LA104,1989-02-06,"PHOENIX, AZ",United States,,,,,Non-Fatal,Minor,,N2912R,Cameron,A-140,No,1.0,Unknown,,,Business,,0.0,1.0,5.0,0.0,VMC,Cruise,Probable Cause,12-03-1990,1989-02-06
20001213X28137,Accident,LAX89LA174A,1989-04-29,"RAMONA, CA",United States,,,L39,RAMONA,Non-Fatal,Minor,,N6220L,Great Lakes,2T-1A-2,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,3.0,VMC,Taxi,Probable Cause,22-05-1990,1989-04-29
20001213X28363,Accident,LAX89LA208A,1989-05-30,"SACRAMENTO, CA",United States,,,SAC,SACRAMENTO,Non-Fatal,Minor,,N737WR,Cessna,172N,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,3.0,VMC,Taxi,Probable Cause,22-05-1990,1989-05-30
20001213X28760,Accident,CHI89FA153B,1989-07-30,"OSHKOSH, WI",United States,,,OSH,WITTMAN FIELD,Non-Fatal,Minor,,N5937W,Piper,PA28-180,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,2.0,VMC,Standing,Probable Cause,22-08-1990,1989-07-30
20001213X29170,Accident,LAX89LA291B,1989-08-30,"HEMET, CA",United States,,,HMT,HEMET-RYAN,Non-Fatal,Minor,,N9340X,Cessna,182E,No,1.0,Reciprocating,,,Unknown,,0.0,0.0,2.0,1.0,VMC,Takeoff,Probable Cause,30-09-1992,1989-08-30
20001213X29250,Accident,NYC89LA212,1989-08-31,"HATBORO, PA",United States,,,,,Non-Fatal,Minor,,N7406F,Balloon Works,FIREFLY,No,1.0,Unknown,,,Personal,,0.0,1.0,3.0,1.0,VMC,Landing,Probable Cause,13-04-1992,1989-08-31
20001213X29445,Accident,MIA89LA245A,1989-09-10,"KEY WEST, FL",United States,,,EYW,KEY WEST INTL,Non-Fatal,Minor,,N32133,Waco,UPF-7,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,4.0,VMC,Taxi,Probable Cause,30-09-1991,1989-09-10
20001213X29391,Accident,LAX89DUM04A,1989-09-30,"EL CAJON, CA",United States,,,SEE,GILLESPIE FIELD,Non-Fatal,Minor,,N9465H,Beech,D175,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,3.0,VMC,Taxi,Probable Cause,22-07-1992,1989-09-30
20001213X29973,Accident,LAX90LA045A,1989-12-03,"VAN NUYS, CA",United States,,,VNY,VAN NUYS,Non-Fatal,Minor,,N5415V,North American,P-51D,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,4.0,VMC,Taxi,Probable Cause,22-06-1992,1989-12-03
20001212X22431,Accident,LAX90LA063B,1990-01-03,"APPLE VALLEY, CA",United States,,,APV,APPLE VALLEY,Non-Fatal,Minor,,N12963,Cessna,172M,No,1.0,Reciprocating,,,Instructional,,0.0,0.0,0.0,5.0,VMC,Standing,Probable Cause,04-09-1992,1990-01-03
20001212X22811,Accident,NYC90LA082,1990-03-25,"BROOKHAVEN, NY",United States,,,1N1,BROOKHAVEN,Non-Fatal,Minor,,N2055T,Schweizer,S2-33A,No,1.0,Unknown,,,Instructional,,0.0,1.0,0.0,0.0,VMC,Approach,Probable Cause,28-09-1992,1990-03-25
20001212X23213,Accident,MIA90LA122A,1990-05-15,"DAYTONA BEACH, FL",United States,,,DAB,DAYTONA BEACH,Non-Fatal,Minor,,N50072,Boeing,A75N1,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,4.0,VMC,Taxi,Probable Cause,29-09-1992,1990-05-15
20001212X23104,Accident,CHI90LA129A,1990-05-24,"INDIANAPOLIS, IN",United States,,,3SY,SPEEDWAY,Non-Fatal,Minor,,N85RC,"Cecil, Richard C.",STARDUSTER II,Yes,1.0,Reciprocating,,,Positioning,,0.0,0.0,0.0,3.0,VMC,Taxi,Probable Cause,15-09-1992,1990-05-24
20001212X23524,Accident,NYC90LA132A,1990-06-16,"JAMAICA, NY",United States,,,JFK,JOHN F. KENNEDY,Non-Fatal,Minor,,IDEMC,Boeing,747-230,No,4.0,Turbo Fan,,SCHD,Unknown,,0.0,0.0,0.0,133.0,VMC,Taxi,Probable Cause,02-10-1992,1990-06-16
20001212X23303,Accident,ANC90LA090A,1990-06-17,"TAKU, AK",United States,,,,,Non-Fatal,Minor,,N9735Z,Cessna,206U,No,1.0,Reciprocating,,NSCH,Unknown,,0.0,0.0,0.0,10.0,VMC,Cruise,Probable Cause,28-08-1992,1990-06-17
20001212X23446,Accident,LAX90FA230B,1990-06-23,"HANAPEPE, HI",United States,,,,,Non-Fatal,Minor,,N1103N,Hughes,369D,No,1.0,Turbo Shaft,,,Other Work Use,,0.0,0.0,0.0,10.0,VMC,Maneuvering,Probable Cause,23-11-1992,1990-06-23
20001212X23663,Accident,CHI90LA207A,1990-07-22,"WASHINGTON, MO",United States,,,MO49,WASHINGTON MEM,Non-Fatal,Minor,,N93905,Aircoupe,F-1,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,2.0,VMC,Approach,Probable Cause,14-12-1992,1990-07-22
20001212X23947,Accident,CHI90LA225,1990-08-26,"MOTTVILLE, MI",United States,,,,,Non-Fatal,Minor,,N6092K,Cameron,N120,No,1.0,Unknown,,,Aerial Observation,,0.0,1.0,0.0,4.0,VMC,Landing,Probable Cause,28-09-1992,1990-08-26
20001212X24215,Accident,CHI90FA278,1990-09-28,"DETROIT, MI",United States,,,DTW,DETROIT METROPOLITAN,Non-Fatal,Minor,,N278US,Boeing,727-251,No,3.0,Turbo Fan,,SCHD,Unknown,"Northwest Airlines, Inc.",0.0,2.0,2.0,128.0,VMC,Taxi,Probable Cause,12-03-1993,1990-09-28
20001212X24425,Accident,CHI91LA001,1990-10-01,"ST. LOUIS, MO",United States,,,STL,LAMBERT,Non-Fatal,Minor,,N426AM,British Aerospace,BAE JETSTREAM 3201,No,2.0,Turbo Prop,,SCHD,Unknown,(dba: Transworld Express),0.0,1.0,0.0,4.0,VMC,Standing,Probable Cause,09-11-1992,1990-10-01
20001212X24497,Accident,LAX91LA024B,1990-10-12,"WATSONVILLE, CA",United States,,,WVI,WATSONVILLE,Non-Fatal,Minor,,N65544,Boeing,B75N1,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,3.0,VMC,Standing,Probable Cause,23-11-1992,1990-10-12
20001212X24539,Accident,NYC91LA021A,1990-10-29,"COLUMBUS, OH",United States,,,,PORT COLUMBUS,Non-Fatal,Minor,,N972VJ,Mcdonnell Douglas,DC-9-31,No,2.0,Turbo Jet,,SCHD,Unknown,Usair (dba: Usair),0.0,0.0,0.0,49.0,VMC,Taxi,Probable Cause,23-11-1992,1990-10-29
20001212X24646,Accident,LAX91LA047,1990-11-25,"POWAY, CA",United States,,,,,Non-Fatal,Minor,,N7113U,Balloon Works,FIREFLY 8-24,No,1.0,Unknown,,,Unknown,,0.0,1.0,1.0,4.0,VMC,Landing,Probable Cause,12-02-1993,1990-11-25
20001212X16626,Accident,LAX91LA125A,1991-03-03,"VAN NUYS, CA",United States,,,VNY,VAN NUYS,Non-Fatal,Minor,,N25378,Cessna,152,No,1.0,Reciprocating,,,Instructional,,0.0,0.0,0.0,3.0,VMC,Taxi,Probable Cause,23-04-1993,1991-03-03
20001212X16869,Accident,NYC91LA113B,1991-04-14,"PLEASANT VALLEY, NY",United States,,,,,Non-Fatal,Minor,,N5232K,Cessna,172P,No,1.0,Reciprocating,,,Personal,,0.0,0.0,1.0,3.0,VMC,Descent,Probable Cause,31-03-1993,1991-04-14
20001212X16763,Accident,CHI91LA134B,1991-04-16,"GRAND FORKS, ND",United States,,,,,Non-Fatal,Minor,,N114ND,Piper,PA-28-161,No,1.0,Reciprocating,,,Instructional,,0.0,0.0,0.0,2.0,VMC,Approach,Probable Cause,24-03-1993,1991-04-16
20001212X16765,Accident,CHI91LA137B,1991-04-23,"MCCOOK, NE",United States,,,MCK,MCCOOK,Non-Fatal,Minor,,N3131X,Cessna,150,No,1.0,Reciprocating,,,Instructional,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,31-03-1993,1991-04-23
20001212X16847,Accident,MIA91LA131A,1991-04-30,"VERO BEACH, FL",United States,,,VRB,VERO BEACH MUNI,Non-Fatal,Minor,,N150ER,Piper,PA-28-161,No,1.0,Reciprocating,,,Instructional,,0.0,0.0,0.0,3.0,VMC,Taxi,Probable Cause,04-12-1992,1991-04-30
